iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,race,imprace,imprelig,goal,date,go_out,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es
73,8,1,16,1,3,10,2,2,8,63,0,-0.23,0,24,4,5,15,45,25,0,10,0,4,5,5,5,8,5,3,1,2,22,MBA,8,2,7,3,6,4,2,2,30,10,20,30,0,10,0,4,8,7,6,7,5,2,7,2,0
73,8,1,16,1,3,10,10,10,9,64,0,-0.01,0,27,4,10,25,25,10,10,20,1,6,6,7,6,5,4,5,3,,22,MBA,8,2,7,3,6,4,2,2,30,10,20,30,0,10,0,3,7,6,6,5,5,3,1,2,0
73,8,1,16,1,3,10,1,1,10,65,0,-0.63,0,23,6,17,17,17,17,17,15,0,7,7,7,8,8,5,6,6,2,22,MBA,8,2,7,3,6,4,2,2,30,10,20,30,0,10,0,6,8,7,7,6,5,6,5,2,0
74,9,1,18,1,3,10,5,10,1,56,0,-0.06,1,23,2,17,18,18,15,17,15,0,3,10,7,3,5,2,3,3,2,25,Electrical Engineering,5,2,3,1,5,7,2,9,30,0,30,30,10,0,0,8,10,8,8,10,5,7,1,2,
74,9,1,18,1,3,10,4,9,2,57,0,0.34,1,22,2,10,20,20,20,15,15,0,8,9,10,10,9,10,9,8,3,25,Electrical Engineering,5,2,3,1,5,7,2,9,30,0,30,30,10,0,0,7,6,6,8,6,5,5,2,2,
74,9,1,18,1,3,10,7,2,3,58,1,,0,,,,,,,,,1,6,5,9,4,8,5,5,8,2,25,Electrical Engineering,5,2,3,1,5,7,2,9,30,0,30,30,10,0,1,8,8,7,8,5,9,7,6,2,
74,9,1,18,1,3,10,8,3,4,59,0,,0,,,,,,,,,0,0,2,3,0,5,0,0,2,2,25,Electrical Engineering,5,2,3,1,5,7,2,9,30,0,30,30,10,0,0,7,7,7,2,3,2,3,1,2,
74,9,1,18,1,3,10,6,1,5,60,0,0.41,0,29,6,5,20,25,15,15,20,1,9,10,10,9,10,8,8,8,2,25,Electrical Engineering,5,2,3,1,5,7,2,9,30,0,30,30,10,0,0,6,8,8,7,7,5,5,1,2,
74,9,1,18,1,3,10,9,4,6,61,0,0.53,1,28,2,15,15,20,15,15,20,0,5,8,8,8,7,4,7,5,2,25,Electrical Engineering,5,2,3,1,5,7,2,9,30,0,30,30,10,0,0,5,9,10,7,8,7,7,6,2,
74,9,1,18,1,3,10,3,8,7,62,1,0.21,0,26,3,30,10,20,20,10,10,1,6,8,8,7,7,8,7,7,2,25,Electrical Engineering,5,2,3,1,5,7,2,9,30,0,30,30,10,0,1,10,9,9,9,7,8,9,6,2,
74,9,1,18,1,3,10,2,7,8,63,0,0.59,0,24,4,5,15,45,25,0,10,0,3,8,8,7,8,3,5,5,2,25,Electrical Engineering,5,2,3,1,5,7,2,9,30,0,30,30,10,0,0,7,8,7,7,3,5,6,3,2,
74,9,1,18,1,3,10,10,5,9,64,0,0.15,0,27,4,10,25,25,10,10,20,0,6,6,6,5,6,4,5,4,2,25,Electrical Engineering,5,2,3,1,5,7,2,9,30,0,30,30,10,0,1,8,7,7,9,6,8,8,7,2,
74,9,1,18,1,3,10,1,6,10,65,0,0.35,0,23,6,17,17,17,17,17,15,0,7,7,7,7,7,5,6,6,2,25,Electrical Engineering,5,2,3,1,5,7,2,9,30,0,30,30,10,0,0,7,9,8,9,5,6,6,3,2,
75,10,1,20,1,3,10,5,6,1,56,0,0.37,0,23,2,17,18,18,15,17,15,0,3,10,9,2,9,3,3,6,2,24,law,1,6,3,3,6,5,3,5,20,20,20,20,10,10,1,8,6,6,7,7,5,6,5,2,5
75,10,1,20,1,3,10,4,5,2,57,0,0.23,0,22,2,10,20,20,20,15,15,0,8,8,10,10,9,7,8,8,2,24,law,1,6,3,3,6,5,3,5,20,20,20,20,10,10,1,6,8,7,6,5,5,6,5,2,5
75,10,1,20,1,3,10,7,8,3,58,0,,0,,,,,,,,,0,5,5,9,5,5,4,4,8,2,24,law,1,6,3,3,6,5,3,5,20,20,20,20,10,10,1,7,6,6,6,8,5,6,5,2,5
75,10,1,20,1,3,10,8,9,4,59,0,,0,,,,,,,,,0,,,,,,,,,,24,law,1,6,3,3,6,5,3,5,20,20,20,20,10,10,0,,,,,,,,,,5
75,10,1,20,1,3,10,6,7,5,60,0,0.29,1,29,6,5,20,25,15,15,20,0,2,10,10,5,,5,7,3,2,24,law,1,6,3,3,6,5,3,5,20,20,20,20,10,10,1,5,6,7,6,5,5,5,5,2,5
75,10,1,20,1,3,10,9,10,6,61,1,0.28,0,28,2,15,15,20,15,15,20,1,6,8,8,8,8,5,7,4,2,24,law,1,6,3,3,6,5,3,5,20,20,20,20,10,10,1,6,7,8,6,5,7,6,6,2,5
75,10,1,20,1,3,10,3,4,7,62,0,0.26,0,26,3,30,10,20,20,10,10,0,7,7,8,6,8,6,6,7,2,24,law,1,6,3,3,6,5,3,5,20,20,20,20,10,10,1,6,5,6,4,5,5,6,5,2,5
75,10,1,20,1,3,10,2,3,8,63,0,0.16,0,24,4,5,15,45,25,0,10,0,3,7,4,2,3,2,3,5,2,24,law,1,6,3,3,6,5,3,5,20,20,20,20,10,10,0,5,6,6,7,6,5,5,5,2,5
75,10,1,20,1,3,10,10,1,9,64,1,-0.17,0,27,4,10,25,25,10,10,20,1,8,6,8,5,8,5,6,5,2,24,law,1,6,3,3,6,5,3,5,20,20,20,20,10,10,1,6,6,7,5,6,5,6,7,2,5
75,10,1,20,1,3,10,1,2,10,65,0,0.5,1,23,6,17,17,17,17,17,15,0,5,8,7,6,8,5,5,4,2,24,law,1,6,3,3,6,5,3,5,20,20,20,20,10,10,1,6,7,6,8,6,5,6,7,2,5
94,1,1,2,2,4,18,5,9,1,76,1,0.21,0,34,2,10,10,30,20,10,20,1,5,5,5,10,8,,5,5,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,1,6,6,6,7,7,6,7,7,2,4
94,1,1,2,2,4,18,10,14,2,77,1,0.56,0,22,2,15,20,20,20,15,10,1,4,7,8,10,7,7,8,4,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,1,8,8,7,7,7,5,7,7,2,4
94,1,1,2,2,4,18,16,2,3,78,0,0.69,0,23,3,10,25,20,10,20,15,0,4,2,9,2,10,2,5,1,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,0,7,5,6,6,5,3,5,3,2,4
94,1,1,2,2,4,18,15,1,4,79,0,0.27,1,26,4,10,20,15,20,20,15,0,5,6,7,6,9,5,5,5,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,0,7,7,8,8,6,9,8,6,2,4
94,1,1,2,2,4,18,14,18,5,80,0,0.61,1,27,4,10,20,20,10,20,20,0,1,,8,7,,7,5,5,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,0,6,7,7,7,7,5,5,5,2,4
94,1,1,2,2,4,18,1,5,6,81,0,0.6,0,28,2,10,10,20,20,20,20,0,2,10,10,8,10,6,8,8,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,1,9,8,8,8,8,6,8,6,2,4
94,1,1,2,2,4,18,6,10,7,82,1,0.29,0,25,6,20,20,20,20,10,10,1,7,7,10,10,9,8,8,8,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,1,9,9,8,8,6,6,8,7,2,4
94,1,1,2,2,4,18,12,16,8,83,0,0.54,0,35,3,10,32,20,12,11,15,0,4,6,7,6,9,8,5,3,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,1,7,7,7,7,7,5,6,5,2,4
94,1,1,2,2,4,18,13,17,9,84,0,0.65,0,32,3,30,30,30,5,0,5,0,1,5,0,10,0,3,0,3,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,0,6,7,6,6,6,5,5,5,2,4
94,1,1,2,2,4,18,2,6,10,85,0,0.3,0,30,2,20,25,15,15,15,10,0,4,1,4,1,10,1,1,3,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,0,7,7,7,7,7,5,5,5,2,4
94,1,1,2,2,4,18,7,11,11,86,0,0.27,0,22,2,15,20,20,20,5,20,0,5,7,8,9,5,,7,5,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,1,6,8,8,8,6,6,6,7,2,4
94,1,1,2,2,4,18,9,13,12,87,0,0.69,0,23,2,15,15,20,15,15,20,0,2,3,2,1,1,1,1,4,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,0,7,7,7,7,7,5,6,7,2,4
94,1,1,2,2,4,18,8,12,13,88,0,0.73,0,23,2,15,15,20,15,20,15,0,1,2,10,1,10,4,2,2,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,0,7,6,6,6,6,5,5,5,2,4
94,1,1,2,2,4,18,3,7,14,89,0,0.18,0,27,2,25,15,20,20,20,0,0,6,9,8,5,7,6,6,5,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,0,5,5,5,5,5,5,5,5,1,4
94,1,1,2,2,4,18,4,8,15,90,0,0.37,1,23,4,15,21,18,18,10,18,0,0,5,5,0,9,0,2,0,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,0,5,6,9,3,3,3,3,3,2,4
94,1,1,2,2,4,18,11,15,16,91,0,0.57,0,25,6,15,3,50,20,2,10,0,5,7,7,7,8,,5,3,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,1,9,8,8,8,8,5,7,5,2,4
94,1,1,2,2,4,18,17,3,17,92,0,0.64,0,29,2,10,20,20,20,20,10,0,4,3,9,3,8,5,3,3,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,0,9,8,8,6,7,7,6,5,2,4
94,1,1,2,2,4,18,18,4,18,93,0,0.27,0,29,2,14,20,18,24,18,6,0,6,6,7,7,8,6,7,5,2,28,Business (MBA),8,4,6,8,2,6,3,5,20,20,20,10,10,20,1,7,9,9,8,6,7,7,5,2,4
95,2,1,4,2,4,18,5,11,1,76,0,-0.18,1,34,2,10,10,30,20,10,20,0,4,5,5,4,6,,2,2,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,0,6,6,7,8,4,6,5,4,2,2
95,2,1,4,2,4,18,10,16,2,77,0,-0.2,1,22,2,15,20,20,20,15,10,0,4,6,6,6,5,7,4,6,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,0,4,6,5,6,5,5,4,4,2,2
95,2,1,4,2,4,18,16,4,3,78,0,-0.16,0,23,3,10,25,20,10,20,15,0,2,4,9,4,9,6,5,1,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,0,5,6,7,4,4,6,4,3,2,2
95,2,1,4,2,4,18,15,3,4,79,0,-0.04,0,26,4,10,20,15,20,20,15,0,5,6,6,5,5,4,5,5,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,0,4,7,7,6,5,5,5,3,2,2
95,2,1,4,2,4,18,14,2,5,80,0,0.31,0,27,4,10,20,20,10,20,20,0,7,9,9,8,9,8,8,8,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,0,5,8,7,5,6,4,5,3,2,2
95,2,1,4,2,4,18,1,7,6,81,0,-0.21,1,28,2,10,10,20,20,20,20,0,3,7,7,5,7,6,6,8,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,1,6,6,6,8,6,7,6,5,2,2
95,2,1,4,2,4,18,6,12,7,82,0,-0.25,0,25,6,20,20,20,20,10,10,0,4,8,7,5,7,4,6,7,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,0,4,6,5,6,5,4,4,6,2,2
95,2,1,4,2,4,18,12,18,8,83,0,0.03,0,35,3,10,32,20,12,11,15,0,5,6,8,7,8,8,6,4,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,1,7,7,8,6,7,5,6,5,2,2
95,2,1,4,2,4,18,13,1,9,84,0,-0.03,0,32,3,30,30,30,5,0,5,0,5,8,7,5,5,4,6,6,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,0,5,7,6,6,6,4,5,4,2,2
95,2,1,4,2,4,18,2,8,10,85,0,-0.37,1,30,2,20,25,15,15,15,10,0,5,6,7,5,6,2,4,5,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,0,5,7,6,6,5,6,5,3,2,2
95,2,1,4,2,4,18,7,13,11,86,0,0.3,1,22,2,15,20,20,20,5,20,0,6,8,6,7,7,6,6,6,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,1,8,8,8,9,6,9,9,8,2,2
95,2,1,4,2,4,18,9,15,12,87,0,0.21,1,23,2,15,15,20,15,15,20,0,2,2,2,2,2,1,1,5,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,0,6,7,6,6,6,6,6,4,2,2
95,2,1,4,2,4,18,8,14,13,88,0,0.3,1,23,2,15,15,20,15,20,15,0,2,10,10,2,10,5,4,8,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,1,6,7,7,7,7,6,7,6,2,2
95,2,1,4,2,4,18,3,9,14,89,0,-0.31,1,27,2,25,15,20,20,20,0,0,6,9,8,7,7,6,6,5,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,0,3,5,6,4,6,3,2,1,2,2
95,2,1,4,2,4,18,4,10,15,90,0,0.32,0,23,4,15,21,18,18,10,18,1,8,8,7,8,6,4,8,3,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,0,3,8,5,4,5,4,3,2,2,2
95,2,1,4,2,4,18,11,17,16,91,0,-0.12,0,25,6,15,3,50,20,2,10,0,5,6,6,6,7,,4,5,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,1,7,7,8,7,8,7,7,6,2,2
95,2,1,4,2,4,18,17,5,17,92,0,-0.23,1,29,2,10,20,20,20,20,10,0,4,8,9,4,8,3,4,5,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,1,6,6,7,7,4,5,6,4,2,2
95,2,1,4,2,4,18,18,6,18,93,1,-0.57,1,29,2,14,20,18,24,18,6,1,7,8,7,7,7,7,8,6,2,26,Business,8,2,7,5,1,5,2,6,18,18,18,19,13,14,1,5,7,7,8,5,6,6,5,2,2
96,3,1,6,2,4,18,5,17,1,76,0,0.65,0,34,2,10,10,30,20,10,20,0,2,10,4,4,4,,2,2,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,1,6,7,7,8,,,7,7,,4
96,3,1,6,2,4,18,10,4,2,77,0,0.28,0,22,2,15,20,20,20,15,10,0,4,6,7,4,6,2,4,1,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,0,7,7,7,6,,,7,5,2,4
96,3,1,6,2,4,18,16,10,3,78,0,0.55,1,23,3,10,25,20,10,20,15,0,2,5,9,2,9,2,7,2,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,0,6,6,6,6,6,,6,6,2,4
96,3,1,6,2,4,18,15,9,4,79,0,0.49,0,26,4,10,20,15,20,20,15,0,7,7,7,5,5,5,7,5,1,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,1,8,9,9,9,8,8,9,8,1,4
96,3,1,6,2,4,18,14,8,5,80,0,-0.36,0,27,4,10,20,20,10,20,20,0,6,7,8,7,8,7,7,8,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,0,6,7,7,6,,,6,7,,4
96,3,1,6,2,4,18,1,13,6,81,0,0.37,0,28,2,10,10,20,20,20,20,0,2,6,8,4,7,4,5,6,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,1,7,7,7,8,,,8,6,2,4
96,3,1,6,2,4,18,6,18,7,82,0,0.56,0,25,6,20,20,20,20,10,10,0,5,10,8,8,9,7,8,8,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,1,7,8,8,8,,,8,8,2,4
96,3,1,6,2,4,18,12,6,8,83,0,0.32,1,35,3,10,32,20,12,11,15,0,4,8,8,5,7,6,5,2,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,0,7,7,7,6,6,,7,6,2,4
96,3,1,6,2,4,18,13,7,9,84,0,0.44,1,32,3,30,30,30,5,0,5,0,5,8,8,6,6,5,6,4,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,1,7,7,8,8,8,8,8,7,2,4
96,3,1,6,2,4,18,2,14,10,85,0,0.71,0,30,2,20,25,15,15,15,10,0,5,5,6,6,6,2,3,3,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,1,7,7,7,7,,,8,6,2,4
96,3,1,6,2,4,18,7,1,11,86,0,0.11,0,22,2,15,20,20,20,5,20,0,6,7,7,4,,,5,5,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,1,8,8,9,8,,8,9,7,2,4
96,3,1,6,2,4,18,9,3,12,87,0,0.16,0,23,2,15,15,20,15,15,20,0,3,6,6,5,7,4,1,7,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,0,7,6,6,7,,,7,5,2,4
96,3,1,6,2,4,18,8,2,13,88,0,-0.06,0,23,2,15,15,20,15,20,15,0,3,7,9,2,10,3,3,5,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,0,7,7,7,7,,,7,5,2,4
96,3,1,6,2,4,18,3,15,14,89,0,0.64,0,27,2,25,15,20,20,20,0,0,6,10,9,7,8,6,8,5,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,1,6,7,7,7,7,,7,7,2,4
96,3,1,6,2,4,18,4,16,15,90,0,0.13,0,23,4,15,21,18,18,10,18,0,5,5,6,5,6,7,6,0,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,0,6,8,7,6,6,,6,7,2,4
96,3,1,6,2,4,18,11,5,16,91,0,0.28,0,25,6,15,3,50,20,2,10,0,4,6,6,6,6,5,5,2,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,1,8,8,8,8,8,7,8,7,2,4
96,3,1,6,2,4,18,17,11,17,92,0,0.56,0,29,2,10,20,20,20,20,10,0,3,9,10,6,9,5,6,7,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,0,7,7,7,6,,5,6,6,2,4
96,3,1,6,2,4,18,18,12,18,93,0,0.55,0,29,2,14,20,18,24,18,6,0,7,7,7,6,6,6,6,4,2,26,Computer Science,5,3,3,6,1,7,1,7,10,20,20,22,6,22,1,7,8,8,8,,,7,7,2,4
97,4,1,8,2,4,18,5,5,1,76,0,0.08,1,34,2,10,10,30,20,10,20,1,10,8,10,8,,,10,7,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,0,4,6,7,7,7,7,4,7,2,
97,4,1,8,2,4,18,10,10,2,77,1,-0.05,1,22,2,15,20,20,20,15,10,1,6,5,6,7,6,7,6,4,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,1,6,9,9,9,6,6,6,4,2,
97,4,1,8,2,4,18,16,16,3,78,0,0.14,0,23,3,10,25,20,10,20,15,0,9,5,9,,,2,4,1,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,0,8,7,8,7,6,5,6,5,2,
97,4,1,8,2,4,18,15,15,4,79,0,-0.27,0,26,4,10,20,15,20,20,15,1,7,7,7,7,7,7,7,5,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,0,5,7,8,6,7,7,6,6,2,
97,4,1,8,2,4,18,14,14,5,80,0,0.23,0,27,4,10,20,20,10,20,20,1,8,8,8,8,,8,8,7,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,0,4,6,7,4,6,6,4,5,2,
97,4,1,8,2,4,18,1,1,6,81,0,-0.04,1,28,2,10,10,20,20,20,20,0,8,8,9,8,7,6,6,5,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,0,7,7,8,7,8,7,6,7,2,
97,4,1,8,2,4,18,6,6,7,82,0,0.1,0,25,6,20,20,20,20,10,10,0,8,9,10,7,8,8,7,7,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,0,5,6,6,5,6,7,5,6,2,
97,4,1,8,2,4,18,12,12,8,83,0,0.04,0,35,3,10,32,20,12,11,15,0,8,6,7,7,7,6,5,4,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,1,7,6,7,6,8,4,6,,2,
97,4,1,8,2,4,18,13,13,9,84,0,0.14,0,32,3,30,30,30,5,0,5,0,4,6,7,4,7,3,4,3,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,1,7,7,7,7,6,6,7,5,2,
97,4,1,8,2,4,18,2,2,10,85,0,0.01,1,30,2,20,25,15,15,15,10,1,7,8,7,7,5,4,7,7,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,0,6,6,6,5,7,4,5,7,2,
97,4,1,8,2,4,18,7,7,11,86,1,-0.07,1,22,2,15,20,20,20,5,20,1,7,7,7,7,7,6,7,5,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,1,8,8,8,8,8,7,7,7,2,
97,4,1,8,2,4,18,9,9,12,87,0,0.55,1,23,2,15,15,20,15,15,20,0,3,4,6,6,7,3,3,6,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,1,8,8,7,7,6,5,7,4,2,
97,4,1,8,2,4,18,8,8,13,88,0,0.53,1,23,2,15,15,20,15,20,15,0,6,7,10,7,10,7,6,5,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,0,6,7,6,5,7,6,5,,2,
97,4,1,8,2,4,18,3,3,14,89,0,-0.29,1,27,2,25,15,20,20,20,0,0,7,9,9,8,9,5,2,5,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,1,8,8,7,7,7,5,7,5,2,
97,4,1,8,2,4,18,4,4,15,90,0,0.38,0,23,4,15,21,18,18,10,18,1,7,6,8,7,7,5,7,3,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,0,3,7,8,4,9,5,4,5,2,
97,4,1,8,2,4,18,11,11,16,91,1,-0.2,0,25,6,15,3,50,20,2,10,1,6,7,8,6,7,,6,2,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,1,8,8,8,8,9,6,8,5,2,
97,4,1,8,2,4,18,17,17,17,92,1,0.17,1,29,2,10,20,20,20,20,10,1,10,10,10,8,9,10,9,8,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,1,8,7,8,6,8,9,6,5,2,
97,4,1,8,2,4,18,18,18,18,93,1,-0.37,1,29,2,14,20,18,24,18,6,1,8,7,8,8,,,8,6,2,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,5,50,7,20,23,0,0,1,8,8,8,8,7,8,7,7,2,
98,5,1,10,2,4,18,5,14,1,76,0,0.24,1,34,2,10,10,30,20,10,20,0,2,10,5,2,,,2,2,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,,,10,2,2,5
98,5,1,10,2,4,18,10,1,2,77,1,0.16,1,22,2,15,20,20,20,15,10,1,8,9,9,6,7,5,8,5,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,,,10,2,2,5
98,5,1,10,2,4,18,16,7,3,78,0,0.29,0,23,3,10,25,20,10,20,15,0,7,9,9,2,9,2,7,2,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,,,10,3,2,5
98,5,1,10,2,4,18,15,6,4,79,0,0.13,0,26,4,10,20,15,20,20,15,0,2,2,2,2,2,2,2,2,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,,,10,3,2,5
98,5,1,10,2,4,18,14,5,5,80,0,0.25,0,27,4,10,20,20,10,20,20,0,6,7,7,6,6,5,6,6,,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,,,8,3,2,5
98,5,1,10,2,4,18,1,10,6,81,0,0.22,1,28,2,10,10,20,20,20,20,0,7,6,6,4,6,3,5,2,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,,,10,2,2,5
98,5,1,10,2,4,18,6,15,7,82,0,0.2,0,25,6,20,20,20,20,10,10,0,7,10,7,7,8,6,9,7,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,,,10,4,2,5
98,5,1,10,2,4,18,12,3,8,83,0,0.26,0,35,3,10,32,20,12,11,15,0,5,6,7,4,5,4,5,2,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,,,10,3,2,5
98,5,1,10,2,4,18,13,4,9,84,0,0.45,0,32,3,30,30,30,5,0,5,0,5,8,5,2,2,2,4,6,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,,,10,4,2,5
98,5,1,10,2,4,18,2,11,10,85,0,0.07,1,30,2,20,25,15,15,15,10,0,8,8,8,1,1,1,3,4,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,,,10,4,2,5
98,5,1,10,2,4,18,7,16,11,86,0,0.13,1,22,2,15,20,20,20,5,20,0,7,8,7,5,5,5,6,5,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,10,,10,10,4,2,5
98,5,1,10,2,4,18,9,18,12,87,0,0.67,1,23,2,15,15,20,15,15,20,0,2,8,8,5,9,7,7,4,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,,10,10,3,2,5
98,5,1,10,2,4,18,8,17,13,88,0,0.43,1,23,2,15,15,20,15,20,15,0,3,10,10,3,10,10,6,8,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,10,,10,10,4,2,5
98,5,1,10,2,4,18,3,12,14,89,0,0,1,27,2,25,15,20,20,20,0,0,6,9,7,6,7,5,5,5,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,,,9,2,2,5
98,5,1,10,2,4,18,4,13,15,90,0,0.26,0,23,4,15,21,18,18,10,18,0,6,6,6,5,4,3,5,0,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,10,,10,3,2,5
98,5,1,10,2,4,18,11,2,16,91,0,0.11,0,25,6,15,3,50,20,2,10,0,6,9,8,5,8,3,6,2,2,39,Social Work,11,2,1,1,4,4,2,5,40,20,15,20,0,5,1,10,10,10,,,,10,3,2,5
